Year,Title,PDF Link,Authors,Download Time,Annotation
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 04:11:46,Deep Learning
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 04:11:54,Reinforcement Learning
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 04:12:00,NLP
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 04:12:14,Deep Learning
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 04:12:20,Computer Vision
2020,PyGlove: Symbolic Programming for Automated Machine Learning,https://papers.nips.cc/paper_files/paper/2020/file/012a91467f210472fab4e11359bbfef6-Paper.pdf,Unknown Authors,2025-02-16 04:12:50,Optimization
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 04:13:06,Optimization
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,,2025-02-16 04:13:25,Optimization
2021,Beyond Value-Function Gaps: Improved Instance-Dependent Regret Bounds for Episodic Reinforcement Learning,https://papers.nips.cc/paper_files/paper/2021/file/000c076c390a4c357313fca29e390ece-Paper.pdf,Unknown Authors,2025-02-16 04:13:33,Reinforcement Learning
2023,Cross-Episodic Curriculum for Transformer Agents,https://papers.nips.cc/paper_files/paper/2023/file/001608167bb652337af5df0129aeaabd-Paper-Conference.pdf,Unknown Authors,2025-02-16 04:13:53,Reinforcement Learning
2023,PaintSeg: Painting Pixels for Training-free Segmentation,https://papers.nips.cc/paper_files/paper/2023/file/0021c2cb1b9b6a71ac478ea52a93b25a-Paper-Conference.pdf,Unknown Authors,2025-02-16 04:14:16,Computer Vision
2020,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,https://papers.nips.cc/paper_files/paper/2020/file/02a3c7fb3f489288ae6942498498db20-Paper.pdf,Unknown Authors,2025-02-16 04:14:27,'Causal Inference'
2023,Modelling Cellular Perturbations with the Sparse Additive Mechanism Shift Variational Autoencoder,https://papers.nips.cc/paper_files/paper/2023/file/0001ca33ba34ce0351e4612b744b3936-Paper-Conference.pdf,Unknown Authors,2025-02-16 04:14:35,Deep Learning
2020,Stein Self-Repulsive Dynamics: Benefits From Past Samples,https://papers.nips.cc/paper_files/paper/2020/file/023d0a5671efd29e80b4deef8262e297-Paper.pdf,Unknown Authors,2025-02-16 04:14:45,Optimization
2020,The Statistical Complexity of Early-Stopped Mirror Descent,https://papers.nips.cc/paper_files/paper/2020/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,Unknown Authors,2025-02-16 04:14:52,Optimization
2020,Neuron Merging: Compensating for Pruned Neurons,https://papers.nips.cc/paper_files/paper/2020/file/0678ca2eae02d542cc931e81b74de122-Paper.pdf,Unknown Authors,2025-02-16 04:14:56,'Deep Learning'
2020,Improving Inference for Neural Image Compression,https://papers.nips.cc/paper_files/paper/2020/file/066f182b787111ed4cb65ed437f0855b-Paper.pdf,Unknown Authors,2025-02-16 04:15:04,Computer Vision
2020,Statistical Guarantees of Distributed Nearest Neighbor Classification,https://papers.nips.cc/paper_files/paper/2020/file/022e0ee5162c13d9a7bb3bd00fb032ce-Paper.pdf,Unknown Authors,2025-02-16 04:15:09,Optimization
2020,Learning to Extrapolate Knowledge: Transductive Few-shot Out-of-Graph Link Prediction,https://papers.nips.cc/paper_files/paper/2020/file/0663a4ddceacb40b095eda264a85f15c-Paper.pdf,Unknown Authors,2025-02-16 04:15:23,NLP
2020,Exploiting weakly supervised visual patterns to learn from partial annotations,https://papers.nips.cc/paper_files/paper/2020/file/066ca7bf90807fcd8e4f1eaef4e4e8f7-Paper.pdf,Unknown Authors,2025-02-16 04:15:30,Computer Vision
2020,Neural Networks with Recurrent Generative Feedback,https://papers.nips.cc/paper_files/paper/2020/file/0660895c22f8a14eb039bfb9beb0778f-Paper.pdf,Unknown Authors,2025-02-16 04:15:43,Deep Learning
2020,Submodular Maximization Through Barrier Functions,https://papers.nips.cc/paper_files/paper/2020/file/061412e4a03c02f9902576ec55ebbe77-Paper.pdf,Unknown Authors,2025-02-16 04:15:49,Optimization
2021,Locality defeats the curse of dimensionality in convolutional teacher-student scenarios,https://papers.nips.cc/paper_files/paper/2021/file/4e8eaf897c638d519710b1691121f8cb-Paper.pdf,,2025-02-16 04:16:05,NLP
2021,Causal Identification with Matrix Equations,https://papers.nips.cc/paper_files/paper/2021/file/4ea06fbc83cdd0a06020c35d50e1e89a-Paper.pdf,Unknown Authors,2025-02-16 04:16:11,Optimization
2020,A graph similarity for deep learning,https://papers.nips.cc/paper_files/paper/2020/file/0004d0b59e19461ff126e3a08a814c33-Paper.pdf,Unknown Authors,2025-02-16 04:18:10,Deep Learning
2020,Self-Supervised MultiModal Versatile Networks,https://papers.nips.cc/paper_files/paper/2020/file/0060ef47b12160b9198302ebdb144dcf-Paper.pdf,Unknown Authors,2025-02-16 04:18:17,Computer Vision
2020,An Unsupervised Information-Theoretic Perceptual Quality Metric,https://papers.nips.cc/paper_files/paper/2020/file/00482b9bed15a272730fcb590ffebddd-Paper.pdf,for BAPPS,2025-02-16 04:18:23,Computer Vision
2020,"Benchmarking Deep Inverse Models over time, and the Neural-Adjoint method",https://papers.nips.cc/paper_files/paper/2020/file/007ff380ee5ac49ffc34442f5c2a2b86-Paper.pdf,Unknown Authors,2025-02-16 04:18:29,Deep Learning
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://papers.nips.cc/paper_files/paper/2020/file/0084ae4bc24c0795d1e6a4f58444d39b-Paper.pdf,Unknown Authors,2025-02-16 04:18:34,Reinforcement Learning
2020,Neural Methods for Point-wise Dependency Estimation,https://papers.nips.cc/paper_files/paper/2020/file/00a03ec6533ca7f5c644d198d815329c-Paper.pdf,Unknown Authors,2025-02-16 04:18:38,NLP
2020,Fast and Flexible Temporal Point Processes with Triangular Maps,https://papers.nips.cc/paper_files/paper/2020/file/00ac8ed3b4327bdd4ebbebcb2ba10a00-Paper.pdf,Unknown Authors,2025-02-16 04:18:48,'Optimization'
2020,Backpropagating Linearly Improves Transferability of Adversarial Examples,https://papers.nips.cc/paper_files/paper/2020/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,Unknown Authors,2025-02-16 04:18:53,Computer Vision
2020,PyGlove: Symbolic Programming for Automated Machine Learning,https://papers.nips.cc/paper_files/paper/2020/file/012a91467f210472fab4e11359bbfef6-Paper.pdf,Unknown Authors,2025-02-16 04:19:15,Optimization
2020,Improved Algorithms for Online Submodular Maximization via First-order Regret Bounds,https://papers.nips.cc/paper_files/paper/2020/file/0163cceb20f5ca7b313419c068abd9dc-Paper.pdf,Unknown Authors,2025-02-16 04:19:22,Optimization
2020,Synbols: Probing Learning Algorithms with Synthetic Datasets,https://papers.nips.cc/paper_files/paper/2020/file/0169cf885f882efd795951253db5cdfb-Paper.pdf,Unknown Authors,2025-02-16 04:19:28,Computer Vision
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,https://papers.nips.cc/paper_files/paper/2020/file/012d9fe15b2493f21902cd55603382ec-Paper.pdf,,2025-02-16 04:19:34,Optimization
2020,Adversarially Robust Streaming Algorithms via Differential Privacy,https://papers.nips.cc/paper_files/paper/2020/file/0172d289da48c48de8c5ebf3de9f7ee1-Paper.pdf,Unknown Authors,2025-02-16 04:19:41,Computer Vision
2020,Trading Personalization for Accuracy: Data Debugging in Collaborative Filtering,https://papers.nips.cc/paper_files/paper/2020/file/019fa4fdf1c04cf73ba25aa2223769cd-Paper.pdf,Unknown Authors,2025-02-16 04:19:50,'Optimization'
2020,Cascaded Text Generation with Markov Transformers,https://papers.nips.cc/paper_files/paper/2020/file/01a0683665f38d8e5e567b3b15ca98bf-Paper.pdf,Unknown Authors,2025-02-16 04:19:59,NLP
2020,Improving Local Identifiability in Probabilistic Box Embeddings,https://papers.nips.cc/paper_files/paper/2020/file/01c9d2c5b3ff5cbba349ec39a570b5e3-Paper.pdf,Unknown Authors,2025-02-16 04:20:05,Deep Learning
2020,Permute-and-Flip: A new mechanism for differentially private selection,https://papers.nips.cc/paper_files/paper/2020/file/01e00f2f4bfcbb7505cb641066f2859b-Paper.pdf,Pr,2025-02-16 04:20:13,Optimization
2020,Deep reconstruction of strange attractors from time series,https://papers.nips.cc/paper_files/paper/2020/file/021bbc7ee20b71134d53e20206bd6feb-Paper.pdf,Unknown Authors,2025-02-16 04:20:24,'Deep Learning'
2020,Statistical Guarantees of Distributed Nearest Neighbor Classification,https://papers.nips.cc/paper_files/paper/2020/file/022e0ee5162c13d9a7bb3bd00fb032ce-Paper.pdf,Unknown Authors,2025-02-16 04:20:29,Optimization
2020,Stein Self-Repulsive Dynamics: Benefits From Past Samples,https://papers.nips.cc/paper_files/paper/2020/file/023d0a5671efd29e80b4deef8262e297-Paper.pdf,Unknown Authors,2025-02-16 04:20:39,'Deep Learning'
2020,The Statistical Complexity of Early-Stopped Mirror Descent,https://papers.nips.cc/paper_files/paper/2020/file/024d2d699e6c1a82c9ba986386f4d824-Paper.pdf,Unknown Authors,2025-02-16 04:20:52,Optimization
2020,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,https://papers.nips.cc/paper_files/paper/2020/file/02a3c7fb3f489288ae6942498498db20-Paper.pdf,Unknown Authors,2025-02-16 04:21:25,'Optimization'
2020,Reciprocal Adversarial Learning via Characteristic Functions,https://papers.nips.cc/paper_files/paper/2020/file/021f6dd88a11ca489936ae770e4634ad-Paper.pdf,Unknown Authors,2025-02-16 04:21:29,'Deep Learning'
2020,MetaPoison: Practical General-purpose Clean-label Data Poisoning,https://papers.nips.cc/paper_files/paper/2020/file/8ce6fc704072e351679ac97d4a985574-Paper.pdf,Unknown Authors,2025-02-16 04:21:50,Deep Learning
2020,Hold me tight! Influence of discriminative features on deep network boundaries,https://papers.nips.cc/paper_files/paper/2020/file/1ea97de85eb634d580161c603422437f-Paper.pdf,Unknown Authors,2025-02-16 04:22:36,Computer Vision
2020,NeuMiss networks: differentiable programming for supervised learning with missing values.,https://papers.nips.cc/paper_files/paper/2020/file/42ae1544956fbe6e09242e6cd752444c-Paper.pdf,Unknown Authors,2025-02-16 04:22:44,'Deep Learning'
2020,A Bandit Learning Algorithm and Applications to Auction Design,https://papers.nips.cc/paper_files/paper/2020/file/8ccf1fb8b09a8212bafea305cf5d5e9f-Paper.pdf,Unknown Authors,2025-02-16 04:22:48,Reinforcement Learning
2020,Model Agnostic Multilevel Explanations,https://papers.nips.cc/paper_files/paper/2020/file/426f990b332ef8193a61cc90516c1245-Paper.pdf,Unknown Authors,2025-02-16 04:22:54,'NLP'
2020,Neural Architecture Generator Optimization,https://papers.nips.cc/paper_files/paper/2020/file/8c53d30ad023ce50140181f713059ddf-Paper.pdf,Unknown Authors,2025-02-16 04:23:02,Optimization
2020,Neural Topographic Factor Analysis for fMRI Data,https://papers.nips.cc/paper_files/paper/2020/file/8c3c27ac7d298331a1bdfd0a5e8703d3-Paper.pdf,Unknown Authors,2025-02-16 04:23:10,NLP
2020,Continuous Submodular Maximization: Beyond DR-Submodularity,https://papers.nips.cc/paper_files/paper/2020/file/0f34132b15dd02f282a11ea1e322a96d-Paper.pdf,Unknown Authors,2025-02-16 04:23:17,Optimization
2020,TSPNet: Hierarchical Feature Learning via Temporal Semantic Pyramid for Sign Language Translation,https://papers.nips.cc/paper_files/paper/2020/file/8c00dee24c9878fea090ed070b44f1ab-Paper.pdf,Unknown Authors,2025-02-16 04:23:23,Computer Vision
2020,Logarithmic Pruning is All You Need,https://papers.nips.cc/paper_files/paper/2020/file/1e9491470749d5b0e361ce4f0b24d037-Paper.pdf,Unknown Authors,2025-02-16 04:23:30,Deep Learning
2020,Random Reshuffling is Not Always Better,https://papers.nips.cc/paper_files/paper/2020/file/42299f06ee419aa5d9d07798b56779e2-Paper.pdf,Unknown Authors,2025-02-16 04:23:37,Optimization
2020,Guiding Deep Molecular Optimization with Genetic Exploration,https://papers.nips.cc/paper_files/paper/2020/file/8ba6c657b03fc7c8dd4dff8e45defcd2-Paper.pdf,Unknown Authors,2025-02-16 04:23:42,Optimization
2020,Temporal Spike Sequence Learning via Backpropagation for Deep Spiking Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/8bdb5058376143fa358981954e7626b8-Paper.pdf,Unknown Authors,2025-02-16 04:23:46,'Deep Learning'
2020,GPU-Accelerated Primal Learning for Extremely Fast Large-Scale Classification,https://papers.nips.cc/paper_files/paper/2020/file/41e7637e7b6a9f27a98b84d3a185c7c0-Paper.pdf,Unknown Authors,2025-02-16 04:23:52,Optimization
2020,Implicit Graph Neural Networks,https://papers.nips.cc/paper_files/paper/2020/file/8b5c8441a8ff8e151b191c53c1842a38-Paper.pdf,Unknown Authors,2025-02-16 04:23:57,Deep Learning
